user_id,age,gender,location,user_segment
U_4764,54,F,Falkland Islands (Malvinas),General
U_4765,55,M,Tonga,General
U_4766,66,Non-Binary,Palau,General
U_4767,18,Non-Binary,Brunei Darussalam,Techie
U_4768,42,Non-Binary,Reunion,Techie
U_4769,68,Non-Binary,Tonga,General
U_4770,53,Non-Binary,Bulgaria,Techie
U_4771,34,F,Egypt,Budget
U_4772,58,Non-Binary,Cameroon,General
U_4773,41,Non-Binary,Rwanda,General
U_4774,19,Non-Binary,Gibraltar,General
U_4775,57,Non-Binary,Switzerland,Techie
U_4776,32,M,Egypt,General
U_4777,49,Non-Binary,Senegal,General
U_4778,56,Non-Binary,Tajikistan,Budget
U_4779,23,F,Philippines,General
U_4780,18,M,India,Budget
U_4781,64,F,Liechtenstein,Techie
U_4782,40,Non-Binary,Cambodia,Techie
U_4783,56,F,Morocco,Budget
U_4784,34,F,Norfolk Island,Budget
U_4785,51,Non-Binary,Ethiopia,Techie
U_4786,58,M,Niue,Budget
U_4787,46,M,Israel,Budget
U_4788,26,F,Honduras,General
U_4789,30,Non-Binary,Korea,Premium
U_4790,23,F,Belarus,Techie
U_4791,23,F,North Macedonia,General
U_4792,37,F,South Africa,Budget
U_4793,69,Non-Binary,Turkmenistan,Premium
U_4794,20,Non-Binary,Seychelles,Techie
U_4795,34,M,Bermuda,General
U_4796,66,Non-Binary,Iraq,General
U_4797,29,F,Malaysia,General
U_4798,65,F,San Marino,General
U_4799,64,M,Fiji,Budget
U_4800,62,Non-Binary,Puerto Rico,Budget
U_4801,18,F,Vietnam,Premium
U_4802,34,M,Turkey,Budget
U_4803,20,M,Heard Island and McDonald Islands,General
U_4804,43,F,Korea,General
U_4805,32,F,Zambia,Budget
U_4806,53,Non-Binary,Libyan Arab Jamahiriya,General
U_4807,49,M,Greece,Budget
U_4808,49,F,Mozambique,Premium
U_4809,21,M,Afghanistan,General
U_4810,35,Non-Binary,Trinidad and Tobago,Premium
U_4811,66,F,Singapore,Premium
U_4812,36,Non-Binary,Tanzania,Budget
U_4813,60,M,Saint Martin,Premium
U_4814,69,Non-Binary,Bermuda,General
U_4815,52,Non-Binary,Saint Martin,General
U_4816,57,M,Kuwait,Premium
U_4817,31,Non-Binary,North Macedonia,Premium
U_4818,50,M,Papua New Guinea,General
U_4819,31,F,Qatar,General
U_4820,51,M,Guinea-Bissau,Budget
U_4821,21,M,Thailand,Premium
U_4822,41,F,Bahrain,General
U_4823,46,M,South Africa,Techie
U_4824,36,F,Martinique,Budget
U_4825,23,F,Indonesia,Techie
U_4826,50,M,Cuba,Budget
U_4827,66,Non-Binary,Japan,Techie
U_4828,57,Non-Binary,Sweden,Techie
U_4829,36,F,Croatia,General
U_4830,18,Non-Binary,Lithuania,Techie
U_4831,22,Non-Binary,Ethiopia,Budget
U_4832,44,M,Gibraltar,Budget
U_4833,33,F,Switzerland,General
U_4834,23,F,Finland,Budget
U_4835,57,M,Guadeloupe,Premium
U_4836,30,Non-Binary,Mexico,Budget
U_4837,65,F,Morocco,General
U_4838,52,Non-Binary,Bulgaria,Techie
U_4839,36,F,Mongolia,Premium
U_4840,29,F,Timor-Leste,Premium
U_4841,33,F,Libyan Arab Jamahiriya,General
U_4842,60,F,Solomon Islands,Techie
U_4843,27,Non-Binary,Guam,General
U_4844,42,Non-Binary,Uganda,General
U_4845,37,Non-Binary,Pitcairn Islands,General
U_4846,48,Non-Binary,Serbia,Premium
U_4847,21,M,Australia,General
U_4848,61,F,Aruba,Budget
U_4849,40,F,Bolivia,Premium
U_4850,19,F,Niue,General
U_4851,39,M,Slovenia,Budget
U_4852,68,Non-Binary,Taiwan,Budget
U_4853,54,F,Kuwait,Premium
U_4854,25,Non-Binary,Andorra,Techie
U_4855,24,Non-Binary,British Virgin Islands,Premium
U_4856,31,M,Vanuatu,General
U_4857,20,M,Togo,General
U_4858,67,Non-Binary,Cayman Islands,General
U_4859,33,F,Kazakhstan,Budget
U_4860,36,F,Korea,General
U_4861,68,M,Afghanistan,Budget
U_4862,35,M,Japan,Budget
U_4863,69,M,Cook Islands,Budget
U_4864,33,M,Portugal,Techie
U_4865,25,M,United States of America,Budget
U_4866,50,M,Bulgaria,Budget
U_4867,66,M,Turkmenistan,Premium
U_4868,29,F,Pakistan,Budget
U_4869,28,M,Gabon,Techie
U_4870,22,M,Cayman Islands,General
U_4871,44,F,Tunisia,General
U_4872,29,F,Venezuela,Budget
U_4873,34,Non-Binary,Turkey,Budget
U_4874,23,M,Falkland Islands (Malvinas),General
U_4875,50,M,Bermuda,Budget
U_4876,22,M,Palau,General
U_4877,45,M,Guyana,Budget
U_4878,31,Non-Binary,El Salvador,General
U_4879,22,F,Belize,Premium
U_4880,50,F,Holy See (Vatican City State),Premium
U_4881,67,M,Papua New Guinea,General
U_4882,65,M,United Kingdom,Techie
U_4883,58,M,Pakistan,Premium
U_4884,36,Non-Binary,Chad,Techie
U_4885,39,Non-Binary,Austria,General
U_4886,22,F,Indonesia,Budget
U_4887,19,M,Niue,Budget
U_4888,47,M,Gambia,Techie
U_4889,64,M,Saint Kitts and Nevis,Budget
U_4890,56,M,Reunion,General
U_4891,21,Non-Binary,Saudi Arabia,Budget
U_4892,50,F,Djibouti,Premium
U_4893,30,F,Japan,Budget
U_4894,37,Non-Binary,Palau,Techie
U_4895,24,M,Bermuda,Budget
U_4896,32,F,Romania,Budget
U_4897,40,F,Bhutan,Budget
U_4898,31,Non-Binary,Afghanistan,General
U_4899,40,M,Croatia,Budget
U_4900,36,F,Lesotho,General
U_4901,46,M,Belarus,Budget
U_4902,37,F,Bulgaria,Budget
U_4903,46,Non-Binary,Nauru,Techie
U_4904,41,M,Czech Republic,Techie
U_4905,35,Non-Binary,Maldives,General
U_4906,27,F,Pitcairn Islands,General
U_4907,58,Non-Binary,Kenya,General
U_4908,25,Non-Binary,Algeria,Techie
U_4909,43,Non-Binary,Algeria,Techie
U_4910,46,F,Qatar,Premium
U_4911,27,M,Guam,General
U_4912,34,Non-Binary,Svalbard & Jan Mayen Islands,Techie
U_4913,19,M,British Indian Ocean Territory (Chagos Archipelago),Techie
U_4914,23,F,Tokelau,Budget
U_4915,22,M,Jamaica,Budget
U_4916,45,Non-Binary,Puerto Rico,General
U_4917,58,Non-Binary,Bulgaria,Premium
U_4918,22,Non-Binary,Lesotho,Premium
U_4919,35,Non-Binary,Barbados,Budget
U_4920,43,Non-Binary,Denmark,General
U_4921,37,Non-Binary,Hungary,Budget
U_4922,58,F,Benin,General
U_4923,66,F,Saint Martin,Budget
U_4924,44,F,Sri Lanka,General
U_4925,66,M,Bosnia and Herzegovina,General
U_4926,29,M,Bosnia and Herzegovina,Budget
U_4927,24,F,Germany,Techie
U_4928,20,M,Heard Island and McDonald Islands,Premium
U_4929,27,M,Turkmenistan,Budget
U_4930,51,Non-Binary,French Southern Territories,General
U_4931,42,Non-Binary,Burundi,Premium
U_4932,52,M,Hong Kong,Premium
U_4933,33,M,Singapore,Budget
U_4934,19,F,Suriname,Premium
U_4935,41,M,Sao Tome and Principe,General
U_4936,27,Non-Binary,Tunisia,Premium
U_4937,55,M,Burkina Faso,General
U_4938,39,F,Norway,General
U_4939,43,Non-Binary,Philippines,Budget
U_4940,60,Non-Binary,Cambodia,Budget
U_4941,56,Non-Binary,Bangladesh,General
U_4942,44,Non-Binary,Marshall Islands,Premium
U_4943,46,M,Mongolia,Budget
U_4944,64,F,Algeria,Budget
U_4945,55,M,New Zealand,Techie
U_4946,37,M,Pakistan,General
U_4947,44,Non-Binary,Chad,Budget
U_4948,58,F,Kazakhstan,Budget
U_4949,37,Non-Binary,Guernsey,General
U_4950,61,M,Saint Helena,General
U_4951,36,M,Croatia,Techie
U_4952,37,Non-Binary,Niue,General
U_4953,52,M,San Marino,Premium
U_4954,64,M,Canada,General
U_4955,19,Non-Binary,Uruguay,Premium
U_4956,47,M,Isle of Man,Budget
U_4957,51,F,Nicaragua,General
U_4958,39,Non-Binary,Poland,Premium
U_4959,20,F,Kenya,General
U_4960,23,M,Tokelau,Premium
U_4961,32,M,Cuba,General
U_4962,44,Non-Binary,Benin,General
U_4963,27,M,Ukraine,Budget
U_4964,26,Non-Binary,Bolivia,General
U_4965,50,Non-Binary,Burundi,Premium
U_4966,49,Non-Binary,Sao Tome and Principe,General
U_4967,65,Non-Binary,British Virgin Islands,Techie
U_4968,23,Non-Binary,Namibia,General
U_4969,58,F,Saint Lucia,Techie
U_4970,53,Non-Binary,Hungary,Budget
U_4971,19,F,Guernsey,Budget
U_4972,46,M,Japan,Premium
U_4973,21,Non-Binary,Germany,General
U_4974,18,M,Somalia,Techie
U_4975,36,Non-Binary,Burundi,General
U_4976,43,F,Egypt,Budget
U_4977,42,F,Falkland Islands (Malvinas),Techie
U_4978,27,F,Oman,Budget
U_4979,32,M,Belize,General
U_4980,39,Non-Binary,Egypt,General
U_4981,68,M,Micronesia,Premium
U_4982,65,F,Netherlands Antilles,Budget
U_4983,38,M,Netherlands Antilles,Budget
U_4984,39,F,Saint Helena,General
U_4985,53,F,New Caledonia,Techie
U_4986,51,F,Finland,General
U_4987,47,Non-Binary,Slovakia (Slovak Republic),Budget
U_4988,42,Non-Binary,Wallis and Futuna,General
U_4989,62,F,Portugal,General
U_4990,45,M,Anguilla,Premium
U_4991,18,M,Thailand,Techie
U_4992,66,Non-Binary,Tanzania,Budget
U_4993,62,F,Palestinian Territory,Techie
U_4994,21,M,Turkey,General
U_4995,24,F,Gabon,Premium
U_4996,66,M,Costa Rica,General
U_4997,26,Non-Binary,Maldives,Techie
U_4998,53,F,New Caledonia,Budget
U_4999,36,F,Malawi,Techie
